regional,sigla_estados_regional,circunscricao,tipo_circunscricao,estado,municipio,regiao,bairro,endereco,nome_da_igreja_paroquia,cnpj,canal_de_doacoes,contato,nome_do_paroco,site_oficial_circunscricao,url_fonte,fonte,data_coleta,status_validacao
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Sagrado Coração de Jesus- Rio Tartaruga,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora Aparecida,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade São Jorge – Rio Cupijó,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora Rainha da Paz – Rio Cupijó,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora da Piedade,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Santa Luzia – Rio Croari,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora de Nazaré – Rio Croari,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Santa Rosa de Lima I,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Santa Catarina de Sena,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade São Francisco de Assis – Rio Jatiboca,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora de Nazaré – Rio Jatiboca,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Santa Teresinha do Menino Jesus – Rio Aramaquiri,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora da Conceição – Rio Aramaquiri,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Bom Jesus – rio Aramaquiri,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Nossa Senhora das Graças – rio Aramaquiri,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade São Pedro- Rio Timbutuba,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade São Francisco de Assis – Pacas,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Ponta de Pedras,Diocese,,,,,,Comunidade Santa Helena – Sarafina,,ver página de doações/trechos detectados,,Edileno Felix; Luciano Araújo; Tadeu Pimentel,https://diocesepontadepedras.blogspot.com/,https://diocesepontadepedras.blogspot.com/2023/08/e-criada-uma-nova-paroquia-em-curralinho.html,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Garanhuns,Diocese,,,,,,Capela Virtual,,,(87) 3761-0805,,http://www.diocesegaranhuns.org/site/,https://www.diocesegaranhuns.org/paroquias/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Garanhuns,Diocese,,,,,,Capela Virtual,,,(87) 3761-0805,,http://www.diocesegaranhuns.org/site/,https://www.diocesegaranhuns.org/contato/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Garanhuns,Diocese,,,,,,Capela Virtual,,,(87) 3761-0805,Alfredo Dâmaso,http://www.diocesegaranhuns.org/site/,https://www.diocesegaranhuns.org/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Garanhuns,Diocese,,,,,,Capela Virtual,,,(87) 3761-0805,,http://www.diocesegaranhuns.org/site/,https://www.diocesegaranhuns.org/paroquias,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,Paróquia Nossa Senhora da Conceição (Inajá),,,florestaaguiar@ibest.com.br; (87) 9951 3399; (87)3840 1473; 9912 3943,"Luciano Pereira Aguiar 

 Nasc",http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/inaja-pe/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,"Paróquia Santo Antônio de Pádua (Ibimirim) End.: Av. Manoel Vicente, 320",,,adrianopereira@libero.it; ignezcalde@hotmail.com.br; paroquiadeibimirim-pe@hotmail.com; pspiox@gmail.com; tduquecarvalho@yahoo.com.br; (74) 8124 0004; (87) 3842 1052; (87) 3842 1144; (87) 8817 2416; (87) 8831 6523,José Adriano Pereira,http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/ibimirim/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,Paroquia São Pio X,,,adrianopereira@libero.it; ignezcalde@hotmail.com.br; paroquiadeibimirim-pe@hotmail.com; pspiox@gmail.com; tduquecarvalho@yahoo.com.br; (74) 8124 0004; (87) 3842 1052; (87) 3842 1144; (87) 8817 2416; (87) 8831 6523,José Adriano Pereira,http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/ibimirim/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,"Paróquia São Francisco de Assis (Petrolândia) End.: Rua Teodorico Maia, 10, Centro",,,cecilia.tavano44@gmail.com; ircicera@hotmail.com; irjaniritaadmg@hotmail.com; pedar54@gmail.com; talitapetro@msn.com; (75) 9123 2454; (87) 3851 0351; (87) 3851 1292; (87) 3851 2802; (87) 9614 1226,Fernando Nivaldo Batista,http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/petrolandia-pe/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,Paróquia Nossa Senhora do Ó (Itacuruba),,,janzbroniec@hotmail.com; (87) 3893 1164,"João Zbroniec

 Nasc",http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/itacuruba-pe/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Diocese de Floresta,Diocese,,,,,,Paróquia São Lázaro (Betânia),,,danilo.l.j@bol.com.br; discindaia@yahoo.com.br; gbastosfilho@gmail.com; margaridaif@hotmail.com; (38) 9867 9390; (87) 3933 2077; (87) 9605 2774; (87) 9621 7549; (87) 9933 0694,,http://diocesedefloresta.wordpress.com/,https://diocesedefloresta.wordpress.com/contatos/betania-pe/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO CARMO - CAMETÁ - Diocese de Cametá,,,(91) 992691597; (91) 993945598; (91) 998193077,Leandro Soares,https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-nossa-senhora-do-carmo-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO CARMO - CAMETÁ,,,(91) 992691597; (91) 993945598; (91) 998193077,Leandro Soares,https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-nossa-senhora-do-carmo-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO CARMO,,,(91) 992691597; (91) 993945598; (91) 998193077,Leandro Soares,https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-nossa-senhora-do-carmo-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,Paróquia São José em Tucuruí acolhe seu novo pároco Pe. Francisco Ivo - Diocese de Cametá,,ver página de doações/trechos detectados,(91) 992691597; (91) 993945598,"Carlos César; Edielson Gonçalves; Edmir José; Francisco Ivo; Francisco Ivo
 

 
 
 
 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 
 
 Foto",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-jose-em-tucurui-acolhe-seu-novo-paroco-pe-francisco-ivo/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,Paróquia São José em Tucuruí acolhe seu novo pároco Pe. Francisco Ivo,,ver página de doações/trechos detectados,(91) 992691597; (91) 993945598,"Carlos César; Edielson Gonçalves; Edmir José; Francisco Ivo; Francisco Ivo
 

 
 
 
 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 
 
 Foto",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-jose-em-tucurui-acolhe-seu-novo-paroco-pe-francisco-ivo/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA SÃO JOÃO BATISTA - CAMETÁ - Diocese de Cametá,,,(91) 992691597; (91) 993945598; (91)  992570624,"Denes Costa Lima

 Vigário Paroquial; Joaquim Bonifácio",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-joao-batista-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA SÃO JOÃO BATISTA - CAMETÁ,,,(91) 992691597; (91) 993945598; (91)  992570624,"Denes Costa Lima

 Vigário Paroquial; Joaquim Bonifácio",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-joao-batista-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA CATEDRAL DE SÃO JOÃO BATISTA,,,(91) 992691597; (91) 993945598; (91)  992570624,"Denes Costa Lima

 Vigário Paroquial; Joaquim Bonifácio",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-joao-batista-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,Capela Bom Jesus dos Aflitos,,,(91) 992691597; (91) 993945598; (91)  992570624,"Denes Costa Lima

 Vigário Paroquial; Joaquim Bonifácio",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sao-joao-batista-cameta/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,Paróquia Cristo Rei de Pacajá celebra seu Padroeiro com grande Festa - Diocese de Cametá,,,(91) 992691597; (91) 993945598,,https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-cristo-rei-de-pacaja-celebra-seu-padroeiro-com-grande-festa/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,Paróquia Cristo Rei de Pacajá celebra seu Padroeiro com grande Festa,,,(91) 992691597; (91) 993945598,,https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-cristo-rei-de-pacaja-celebra-seu-padroeiro-com-grande-festa/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA SAGRADO CORAÇÃO DE JESUS - TUCURUÍ - Diocese de Cametá,,,(91) 992691597; (91) 993945598; (94) 991915749,"Raimundo Nonato Rodrigues Martins
 

 

 

 

 

 
 

 
 
 


 
 

 
 
 
 
 
 
 
 REDES SOCIAIS",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sagrado-coracao-de-jesus-tucurui/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Norte II,"PA, AP",Diocese de Cametá,Diocese,,,,,,PARÓQUIA SAGRADO CORAÇÃO DE JESUS - TUCURUÍ,,,(91) 992691597; (91) 993945598; (94) 991915749,"Raimundo Nonato Rodrigues Martins
 

 

 

 

 

 
 

 
 
 


 
 

 
 
 
 
 
 
 
 REDES SOCIAIS",https://diocesecameta.com.br/,https://diocesecameta.com.br/paroquia-sagrado-coracao-de-jesus-tucurui/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
